"Gene","BRCNCR_CTRL_Mean","BRCNCR_SH3GL2_Mean","UL_mean","nonUL_mean","gliomaMeans","gliomaMeans_CBD","sebumMeans","sebum_CBDtreated_Means","pancreaticMeans","DE_incr_ARHGFE10_pancr","DE_decr_ARHGFE10_pancr","FC_incr_ARHGFE10_pancr","FC_decr_ARHGFE10_pancr","colon_cncr_ctrl_Mean","colon_cncr_LGR51_loss_Mean","colon_cncr_LGR52_loss_Mean","Stomach_Cancer_Blood_Mean","Stomach_Blood_Ctrl_Mean"
"CCDC86",9.58333333333333,9.75666666666667,334.813571428571,366.094117647059,9.33939666666667,9.08978666666667,13.9207,13.439953,5070.5,14674.7,-13317.2,3.89413272852776,0.508985391825026,862.8,1037.25,2183.1,11.96649975,10.828045
"CCDC86",9.58333333333333,9.75666666666667,334.813571428571,366.094117647059,9.33939666666667,9.08978666666667,13.9207,13.439953,5070.5,14674.7,-13317.2,3.89413272852776,0.508985391825026,862.8,1037.25,2183.1,11.96649975,10.828045
"CCIN",6.24666666666667,6.25333333333333,33.4257142857143,64.4823529411765,5.80195,5.84616,6.4664,6.046218,113.4,206.4,-292.5,2.82010582010582,0.340027075812274,7.05,1.3,15.8,6.15593,6.335044
"CCK",6.05333333333333,6.03,9.02714285714286,11.2156862745098,6.36434666666667,6.33437,6.1664,5.576236,116.4,105.3,-3976.5,1.90463917525773,0.0385173364282606,-4.3,-4.2,7.85,5.4262482,5.9131837
"CCKAR",6.30333333333333,6.24666666666667,17.7964285714286,16.0294117647059,6.91482666666667,6.75834666666667,3.4544,3.261144,108.1,173.3,-195.6,2.60314523589269,0.398338972623808,9.2,2.25,6.55,2.490376,2.3246098
"CCKAR",6.30333333333333,6.24666666666667,17.7964285714286,16.0294117647059,6.91482666666667,6.75834666666667,3.4544,3.261144,108.1,173.3,-195.6,2.60314523589269,0.398338972623808,9.2,2.25,6.55,2.490376,2.3246098
"CCKBR",5.56666666666667,5.59666666666667,34.5085714285714,17.406862745098,7.03165,7.23694333333333,5.8811,6.185965,108.2,155.5,-161.6,2.43715341959335,0.44141030072589,50.2,4.5,195.4,2.6003692,4.47114
"CCKBR",5.56666666666667,5.59666666666667,34.5085714285714,17.406862745098,7.03165,7.23694333333333,5.8811,6.185965,108.2,155.5,-161.6,2.43715341959335,0.44141030072589,50.2,4.5,195.4,2.6003692,4.47114
"CCL1",4.09,4.18666666666667,4.5,4.65490196078431,6.35117,6.37024333333333,3.6411,3.890546,112.3,162.4,-154.4,2.44612644701692,0.47855454238433,0.0499999999999998,8.6,1.7,9.070663875,7.823496
"CCL1",4.09,4.18666666666667,4.5,4.65490196078431,6.35117,6.37024333333333,3.6411,3.890546,112.3,162.4,-154.4,2.44612644701692,0.47855454238433,0.0499999999999998,8.6,1.7,9.070663875,7.823496
"CCL11",3.72666666666667,3.76,32.4285714285714,48.7372549019608,6.55029333333333,6.43639666666667,3.587,3.211379,112.5,167.2,-182.2,2.48622222222222,0.418819776714514,-2,27.15,-2.85,2.350808325,2.3246098
"CCL13",6.29,6.29,12.5692857142857,21.3578431372549,5.63158333333333,5.49521666666667,3.0299,2.052759,298.2,-19.2,-302.8,0.935613682092555,0.330680813439434,7.05,-6.2,6.8,3.394685175,3.7753625
"CCL16",4.15333333333333,4.03,15.3185714285714,20.978431372549,5.77657,5.83527333333333,3.1907,3.490365,111.2,167.8,-176,2.5089928057554,0.443390259329538,2.85,1.35,-2,2.350808325,2.3246098
"CCL17",6.07333333333333,6.34,11.8485714285714,28.3411764705882,7.5581,7.43336333333333,4.6331,4.553233,100.8,188,-411.9,2.86507936507937,0.231243001119821,-15.8,-9.1,-4.75,10.0829135,8.025626
"CCL17",6.07333333333333,6.34,11.8485714285714,28.3411764705882,7.5581,7.43336333333333,4.6331,4.553233,100.8,188,-411.9,2.86507936507937,0.231243001119821,-15.8,-9.1,-4.75,10.0829135,8.025626
"CCL18",5.95333333333333,5.83666666666667,10.2785714285714,10.3254901960784,7.88938333333333,6.91933,3.1484,3.261144,114.4,149.7,-151,2.30856643356643,0.489001692047377,-8.2,0.05,-4.5,2.68026,2.3246098
"CCL18",5.95333333333333,5.83666666666667,10.2785714285714,10.3254901960784,7.88938333333333,6.91933,3.1484,3.261144,114.4,149.7,-151,2.30856643356643,0.489001692047377,-8.2,0.05,-4.5,2.68026,2.3246098
"CCL19",5.21666666666667,5.22666666666667,147.674285714286,99.1411764705882,6.19085666666667,6.33554666666667,4.3242,4.3941,184.4,114.1,-194.6,1.61876355748373,0.387665198237885,9.4,12.05,-5.7,4.901824475,5.3107905
"CCL20",6.77666666666667,6.92333333333333,2.80285714285714,3.72352941176471,5.25518,5.3856,4.2543,4.600213,195.7,111,-2925,1.56719468574348,0.0998892171344165,9929.95,666.6,1654.65,2.977805125,2.6116116
"CCL22",6.54333333333333,6.83,11.1785714285714,14.1137254901961,6.82115,6.85303666666667,3.2249,2.746771,134.4,688.1,-260.3,6.11979166666667,0.322135416666667,-16.55,-18.35,-13.25,2.717748375,2.3246098
"CCL23",3.46,3.69,9.52,22.4107843137255,5.10676,5.27905333333333,3.8075,3.706272,115.55,149.1,-157.85,2.29035049762008,0.435847033595425,-9.025,19.525,-0.325,2.7453891,2.3246098
"CCL25",3.83666666666667,3.74666666666667,13.3571428571429,13.6313725490196,6.82909333333333,6.78633,3.7842,3.769096,107.95,196.35,-181.15,2.81889763779528,0.404601479046836,-10.675,10.625,-1.6,3.5743406,4.3471856
"CCL25",3.83666666666667,3.74666666666667,13.3571428571429,13.6313725490196,6.82909333333333,6.78633,3.7842,3.769096,107.95,196.35,-181.15,2.81889763779528,0.404601479046836,-10.675,10.625,-1.6,3.5743406,4.3471856
"CCL27",4.88333333333333,4.87333333333333,12.8985714285714,13.0137254901961,7.13547333333333,7.13055,4.7562,4.613079,107.9,194.1,-192.9,2.79888785912882,0.400745573159366,-7,12.05,2.05,4.628449475,3.651776
"CCL27",4.88333333333333,4.87333333333333,12.8985714285714,13.0137254901961,7.13547333333333,7.13055,4.7562,4.613079,107.9,194.1,-192.9,2.79888785912882,0.400745573159366,-7,12.05,2.05,4.628449475,3.651776
"CCL5",6.68,8.70666666666667,42.1016666666667,74.3359477124183,6.63435666666667,6.81687,7.1056,7.736407,521.95,9750.8,-15395.1,19.681482900661,0.198213634706526,25.55,28.15,50.375,8.871120375,9.532464
"CCL7",4.06,4.17,9.73142857142857,13.3725490196078,5.65394666666667,5.57547,3.0299,3.368842,108.8,183.8,-824.3,2.68933823529412,0.304564245338733,-14,-11.35,-11.2,4.767660475,4.577257
"CCL8",3.69666666666667,3.61,42.7528571428571,63.4294117647059,5.41554,5.16068,2.3199,2.289684,147,140.5,-1095.8,1.95578231292517,0.327730061349693,2.35,3.5,-0.95,2.350808325,2.3246098
"CCNA2",10.9833333333333,10.9166666666667,35.305,32.5647058823529,9.2166,10.2724633333333,9.3256,9.105376,2671.8,10501.2,-9815.5,4.93038401077925,0.303361296824653,2295.1,2782.4,691.05,9.736392,8.650702
"CCNA2",10.9833333333333,10.9166666666667,35.305,32.5647058823529,9.2166,10.2724633333333,9.3256,9.105376,2671.8,10501.2,-9815.5,4.93038401077925,0.303361296824653,2295.1,2782.4,691.05,9.736392,8.650702
"CCNB2",12.28,12.04,35.5316666666667,25.8013071895425,9.5598,10.53034,12.3942,12.319801,3268.3,14257.9,-10056.3,5.36248202429398,0.13807821861099,4570.65,3011.25,3164.7,13.155671,13.342755
"CCNC",11.59,11.6466666666667,363.822857142857,346.466666666667,10.2439,10.1981033333333,8.6499,8.89812,3272.76666666667,10999.0333333333,-8463.3,4.36077528696414,0.225123907417354,1700,870.55,310.15,7.45347505,6.839162
"CCND1",9.67,9.74,432.875,159.296405228758,10.1510566666667,10.59757,9.2766,9.125915,2180.4,20546.4,-24097.2,10.4232250963126,0.186839441182426,3676.35,13188.5,3613.65,7.444631575,6.087389
"CCND2",4.05,3.92333333333333,649.554761904762,542.401797385621,12.2407,12.5953333333333,8.956,8.820981,661,-230.65,-4690.6,0.651059001512859,0.216790923283714,4103.65,13.925,1125.65,7.020317275,9.11234
"CCND3",9.16666666666667,9.04666666666667,205.504285714286,200.478431372549,10.4708666666667,11.082,6.493,6.192153,528.3,9977.6,-14029,19.8862388794246,0.0798724978356114,564.8,1682.4,1700.6,9.985374125,9.533662
"CCNE1",7.63666666666667,7.96666666666667,38.0414285714286,35.1137254901961,8.17508666666667,8.55697333333333,10.8211,10.875347,555.5,5297.925,-5576.075,10.5372187218722,0.139424876243831,188.0625,431.2625,581.725,12.6393495,13.272781
"CCNE2",4.68,4.92666666666667,15.89,15.8460784313725,9.32999,10.24557,5.3669,5.342776,712.2,5519.35,-4865.95,8.74971918000562,0.243236728123858,115.85,262.95,8.1,7.5614406,9.037902
"CCNE2",4.68,4.92666666666667,15.89,15.8460784313725,9.32999,10.24557,5.3669,5.342776,712.2,5519.35,-4865.95,8.74971918000562,0.243236728123858,115.85,262.95,8.1,7.5614406,6.0134215
"CCNE2",4.68,4.92666666666667,15.89,15.8460784313725,9.32999,10.24557,5.3669,5.342776,712.2,5519.35,-4865.95,8.74971918000562,0.243236728123858,115.85,262.95,8.1,7.5614406,9.037902
"CCNF",8.69333333333333,8.75666666666667,18.3421428571429,16.8117647058824,7.85447333333333,8.46720333333333,8.1624,7.895594,1604.6,10645.3,-13636.9,7.63423906269475,0.191254788931194,881.55,961.1,2086.55,3.8653292,4.046348
"CCNG1",11.83,11.8666666666667,1159.61,973.954901960784,11.2339,11.0484666666667,9.3547,8.969317,1706.05,10577.15,-8756.6,7.1997889862548,0.0902517324135352,4571.375,1308.1,579.65,7.64250181666667,3.8650916
"CCNG1",11.83,11.8666666666667,1159.61,973.954901960784,11.2339,11.0484666666667,9.3547,8.969317,1706.05,10577.15,-8756.6,7.1997889862548,0.0902517324135352,4571.375,1308.1,579.65,7.64250181666667,8.710797
"CCNG1",11.83,11.8666666666667,1159.61,973.954901960784,11.2339,11.0484666666667,9.3547,8.969317,1706.05,10577.15,-8756.6,7.1997889862548,0.0902517324135352,4571.375,1308.1,579.65,7.64250181666667,3.8650916
"CCNG2",7.13666666666667,7.28,249.107714285714,253.00954248366,9.15157666666667,9.35250666666667,5.3521,5.892745,210.85,1839.7,-2802.7,9.72516006639791,0.100444530033861,127.35,73.55,2.075,3.815809425,2.3246098
"CCNG2",7.13666666666667,7.28,249.107714285714,253.00954248366,9.15157666666667,9.35250666666667,5.3521,5.892745,210.85,1839.7,-2802.7,9.72516006639791,0.100444530033861,127.35,73.55,2.075,3.815809425,5.545954
"CCNH",10.1866666666667,10.1666666666667,270.817142857143,343.664705882353,8.80391666666667,8.70095333333333,11.9985,12.21257,5129.75,9403.05,-9691.3,2.83304254593304,0.399534686315998,753.075,379.35,175.15,11.66934675,11.557711
"CCNI",12.07,12.0933333333333,3674.86880952381,4915.68071895425,12.5973,12.3916333333333,13.6852,13.728539,19030.6,22648.4,-24775.7,2.19010435824409,0.408920221395171,6709.75,8165.9,7206.45,11.853047,11.443792
"CCNI",12.07,12.0933333333333,3674.86880952381,4915.68071895425,12.5973,12.3916333333333,13.6852,13.728539,19030.6,22648.4,-24775.7,2.19010435824409,0.408920221395171,6709.75,8165.9,7206.45,11.853047,11.443792
"CCNO",7.76666666666667,7.58,15.7985714285714,15.0470588235294,7.74879666666667,7.62268666666667,10.2347,10.368154,754.4,6075.2,-10127.2,9.05302226935313,0.150495331884945,1365.75,423.95,1231.65,7.711266325,5.1105237
"CCNT1",6.44,6.32333333333333,143.747857142857,136.053921568627,10.5989666666667,10.5256666666667,5.1534,5.324043,1061.1,16340.6,-13184.6,16.3996795777966,0.101407394786165,105.4,72.75,8.7,7.4293424625,11.285335
"CCNT1",6.44,6.32333333333333,143.747857142857,136.053921568627,10.5989666666667,10.5256666666667,5.1534,5.324043,1061.1,16340.6,-13184.6,16.3996795777966,0.101407394786165,105.4,72.75,8.7,7.4293424625,4.265488
"CCNT2",7.47666666666667,7.45333333333333,111.437857142857,99.0446078431372,9.55881666666667,9.45624333333333,4.8333,4.956713,576.233333333333,5243.6,-5486.06666666667,10.0997859663331,0.11658015791649,59.5166666666667,70.1166666666667,2.13333333333333,2.9170873,2.3246098
"CCNT2",7.47666666666667,7.45333333333333,111.437857142857,99.0446078431372,9.55881666666667,9.45624333333333,4.8333,4.956713,576.233333333333,5243.6,-5486.06666666667,10.0997859663331,0.11658015791649,59.5166666666667,70.1166666666667,2.13333333333333,2.9170873,2.3246098
"CCR1",4.49,4.7,53.4021428571429,62.5990196078431,6.31327,6.89182333333333,2.9373,2.482512,109.7,163.6,-375,2.49134001823154,0.241504854368932,0.55,17.8,5.5,4.4733408,4.7532578
"CCR2",3.58,3.41333333333333,25.7795238095238,32.0928104575163,4.93876666666667,4.82598,2.7479,2.975039,110.975,137.625,-167.775,2.24014417661636,0.416688396349413,0.31,-0.325,1.22,3.0452340875,2.4269698
"CCR2",3.58,3.41333333333333,25.7795238095238,32.0928104575163,4.93876666666667,4.82598,2.7479,2.975039,110.975,137.625,-167.775,2.24014417661636,0.416688396349413,0.31,-0.325,1.22,3.0452340875,4.150694
"CCR3",4.37,4.33666666666667,11.1290476190476,9.78366013071895,4.75532333333333,4.66159,2.3199,2.821748,104.2,170.5,-169.8,2.6362763915547,0.43681592039801,-17.2,-4.25,-9.575,9.33408675,9.230823
"CCR3",4.37,4.33666666666667,11.1290476190476,9.78366013071895,4.75532333333333,4.66159,2.3199,2.821748,104.2,170.5,-169.8,2.6362763915547,0.43681592039801,-17.2,-4.25,-9.575,9.33408675,9.230823
"CCR4",6.05,6.04333333333333,15.1214285714286,14.0921568627451,5.31211666666667,5.52029,3.2249,3.679091,163.7,99.5,-147.3,1.60781918142944,0.605622489959839,-16.6,-15.6,-0.45,4.15860315,5.186003
"CCR5",6.02666666666667,6.08333333333333,50.6914285714286,70.4333333333333,5.75282333333333,5.73140666666667,5.4514,4.981431,126.8,157.7,-151.5,2.24369085173502,0.488693891326358,-9.625,-2,-7.85,10.0630885,9.820589
"CCR7",3.86666666666667,3.82333333333333,20.2042857142857,22.1333333333333,6.88248333333333,6.44768333333333,3.757,3.769096,119.1,232.4,-294.9,2.95130142737196,0.296013368345667,-10.6,-7.05,-11.1,16.52352975,16.822905
"CCR7",3.86666666666667,3.82333333333333,20.2042857142857,22.1333333333333,6.88248333333333,6.44768333333333,3.757,3.769096,119.1,232.4,-294.9,2.95130142737196,0.296013368345667,-10.6,-7.05,-11.1,16.52352975,16.822905
"CCS",8.21,8.38,259.7,210.507843137255,8.58597666666667,8.68621666666667,9.1276,9.126644,377.15,2716.25,-3526.2,8.20204162799947,0.179715033439953,70.7,114.75,199.25,9.15444625,8.948713
"CCT2",12.7366666666667,12.7333333333333,1876.04571428571,1686.89509803922,10.5219,10.6098333333333,14.3369,13.8924,7769.9,14159.4,-13691.4,2.82234005585657,0.365207271783126,7032.25,6017.55,1210,14.74089425,15.073052
"CCT4",13.0266666666667,13.06,3216.84214285714,3694.59215686275,10.8147666666667,10.6057666666667,14.7683,14.706783,2776.9,13241.3,-9959.7,5.76837480643883,0.20173603597105,239.75,410.35,62.45,13.8626885833333,13.179892
"CCT4",13.0266666666667,13.06,3216.84214285714,3694.59215686275,10.8147666666667,10.6057666666667,14.7683,14.706783,2776.9,13241.3,-9959.7,5.76837480643883,0.20173603597105,239.75,410.35,62.45,13.8626885833333,13.179892
"CCT4",13.0266666666667,13.06,3216.84214285714,3694.59215686275,10.8147666666667,10.6057666666667,14.7683,14.706783,2776.9,13241.3,-9959.7,5.76837480643883,0.20173603597105,239.75,410.35,62.45,13.8626885833333,14.865867
"CCT5",13.0966666666667,12.9166666666667,868.370714285714,857.905882352941,11.2753333333333,11.1734333333333,6.2419,6.086622,868.1,11273.7,-10264,13.9866374841608,0.156954061224322,236.8,321.65,49.55,4.0258058,5.413392
"CCT6A",11.3466666666667,11.3533333333333,754.617142857143,638.011764705882,11.3998,11.4137333333333,13.4648,13.075906,1053.75,7866.8,-6807.9,8.46552787663108,0.174930011028565,2301.9,3106.025,400.125,13.57118125,13.692855
"CCT6A",11.3466666666667,11.3533333333333,754.617142857143,638.011764705882,11.3998,11.4137333333333,13.4648,13.075906,1053.75,7866.8,-6807.9,8.46552787663108,0.174930011028565,2301.9,3106.025,400.125,13.57118125,13.692855
"CCT6A",11.3466666666667,11.3533333333333,754.617142857143,638.011764705882,11.3998,11.4137333333333,13.4648,13.075906,1053.75,7866.8,-6807.9,8.46552787663108,0.174930011028565,2301.9,3106.025,400.125,13.57118125,13.692855
"CCT6B",4.86666666666667,4.95666666666667,53.0685714285714,59.7058823529412,6.76994,6.72555666666667,5.3834,5.362706,1278.7,9708.2,-2980.5,8.59224212090404,0.138932223955625,64.75,82.55,28.55,8.22660635,8.6254635
"CCT7",12.5666666666667,12.5666666666667,1031.30714285714,1211.5862745098,11.5075,11.4627666666667,13.8939,13.743672,5793.06666666667,7753.43333333333,-8521.76666666667,2.33839877554778,0.381117340615075,5335.03333333333,8422.45,6557.03333333333,12.9390015,13.291795
"CD160",4.25333333333333,4.16333333333333,18.9471428571429,24.9372549019608,5.04872,5.075,3.2657,3.313889,113,187.2,-168.5,2.65663716814159,0.436643263122701,1.85,-17.75,-6.6,5.031439025,5.7007213
"CD180",7.19,7.19333333333333,17.7071428571429,21.243137254902,5.05203666666667,5.17743333333333,2.6088,2.289684,115.2,191,-1058.1,2.65798611111111,0.162365421152628,13.9,13.45,8.35,2.350808325,2.3246098
"CD19",4.39333333333333,4.51,16.6714285714286,15.5745098039216,6.95516666666667,7.00995333333333,4.1213,3.890546,119.5,208.7,-199.9,2.74644351464435,0.366402535657686,-14,-17.15,-12.3,6.7771302,6.1234593
"CD1A",4.22,4.28666666666667,25.3657142857143,31.2539215686275,5.69838,5.65023,3.1484,3.368842,169,149.2,-212.7,1.88284023668639,0.429299704856453,2.8,0.6,-1,3.447168175,3.8581128
"CD1A",4.22,4.28666666666667,25.3657142857143,31.2539215686275,5.69838,5.65023,3.1484,3.368842,169,149.2,-212.7,1.88284023668639,0.429299704856453,2.8,0.6,-1,3.447168175,3.8581128
"CD1B",4.53333333333333,4.45,15.7271428571429,19.0039215686275,4.83777,4.85758666666667,3.757,3.890546,115.7,166.7,-213.1,2.44079515989628,0.37744668419515,10.3,0.35,6.5,4.853086175,5.4540386
"CD1D",3.44,3.37333333333333,22.7914285714286,25.6598039215686,7.00819,7.07673666666667,2.4362,2.482512,285.7,46.8,-484.3,1.16380819040952,0.260158875649251,-10.825,-4.625,-11.95,3.08603835,2.7969842
"CD2",4.42333333333333,4.35333333333333,41.6728571428571,75.3509803921569,5.95767333333333,5.98031,4.1808,4.484352,217.5,373.3,-459.5,2.71632183908046,0.325356041697254,24.4,6.15,30.25,13.57958475,13.211177
"CD200",3.75666666666667,3.86,284.312142857143,374.438235294118,9.08032,9.34193333333333,3.5587,3.490365,127.4,178.25,-193.4,2.39913657770801,0.39306449082065,47.225,5.425,11.875,3.871475825,3.8117943
"CD209",6.35333333333333,6.34666666666667,32.3233333333333,37.4274509803922,6.28702666666667,6.19162666666667,4.4428,6.098843,124.5,160.3,-193.3,2.28755020080321,0.351994636272209,-4.4,-7.5,11.5,5.08550450833333,4.1714745
"CD209",6.35333333333333,6.34666666666667,32.3233333333333,37.4274509803922,6.28702666666667,6.19162666666667,4.4428,6.098843,124.5,160.3,-193.3,2.28755020080321,0.351994636272209,-4.4,-7.5,11.5,5.08550450833333,6.598912
"CD209",6.35333333333333,6.34666666666667,32.3233333333333,37.4274509803922,6.28702666666667,6.19162666666667,4.4428,6.098843,124.5,160.3,-193.3,2.28755020080321,0.351994636272209,-4.4,-7.5,11.5,5.08550450833333,4.1714745
"CD22",5.67666666666667,5.83333333333333,19.6494047619048,22.2683006535948,6.50605,6.45195,3.587,3.890546,131.4,356.9,-328.8,3.71613394216134,0.309098550115571,9.8,22.45,60.4,2.350808325,2.3246098
"CD247",4.65,4.69,17.5671428571429,28.7450980392157,6.48737666666667,6.39823666666667,2.9891,2.975039,159.7,177.6,-288.85,2.11208515967439,0.319872851424535,-6.75,-5.4,-8.625,9.65749375,9.776756
"CD247",4.65,4.69,17.5671428571429,28.7450980392157,6.48737666666667,6.39823666666667,2.9891,2.975039,159.7,177.6,-288.85,2.11208515967439,0.319872851424535,-6.75,-5.4,-8.625,9.65749375,9.776756
"CD247",4.65,4.69,17.5671428571429,28.7450980392157,6.48737666666667,6.39823666666667,2.9891,2.975039,159.7,177.6,-288.85,2.11208515967439,0.319872851424535,-6.75,-5.4,-8.625,9.65749375,9.776756
"CD27",5.68333333333333,5.56333333333333,37.8042857142857,38.5921568627451,6.40480333333333,6.49173,5.6436,4.600213,194.6,105,-182.9,1.53956834532374,0.398948406178114,-8.75,-10.4,-10.55,5.44509315,4.487936
"CD27",5.68333333333333,5.56333333333333,37.8042857142857,38.5921568627451,6.40480333333333,6.49173,5.6436,4.600213,194.6,105,-182.9,1.53956834532374,0.398948406178114,-8.75,-10.4,-10.55,5.44509315,4.487936
"CD28",4.69333333333333,4.68666666666667,11.3380952380952,13.7653594771242,5.93445333333333,6.04681666666667,2.5009,2.593155,117.2,184.1,-183.2,2.57081911262799,0.407503234152652,-4.85,2.75,16.5,7.224969075,7.827037
"CD2AP",9.11666666666667,9.11333333333333,79.1207142857143,93.1656862745098,8.90743333333333,8.81743333333333,6.337,5.994443,384.6,11265.2,-9621.8,30.2906916276651,0.0330140799774881,220.45,223.35,19.25,8.62592675,9.72577
"CD2AP",9.11666666666667,9.11333333333333,79.1207142857143,93.1656862745098,8.90743333333333,8.81743333333333,6.337,5.994443,384.6,11265.2,-9621.8,30.2906916276651,0.0330140799774881,220.45,223.35,19.25,8.62592675,9.72577
"CD2BP2",8.86,9.04666666666667,183.668571428571,156.414705882353,9.43473666666667,9.46080666666667,7.7437,7.634624,666.1,5377.2,-6658.8,9.07266176249812,0.15367505941865,1706.15,2596.55,2833.2,6.04555598333333,6.941567
"CD2BP2",8.86,9.04666666666667,183.668571428571,156.414705882353,9.43473666666667,9.46080666666667,7.7437,7.634624,666.1,5377.2,-6658.8,9.07266176249812,0.15367505941865,1706.15,2596.55,2833.2,6.04555598333333,6.264239
"CD2BP2",8.86,9.04666666666667,183.668571428571,156.414705882353,9.43473666666667,9.46080666666667,7.7437,7.634624,666.1,5377.2,-6658.8,9.07266176249812,0.15367505941865,1706.15,2596.55,2833.2,6.04555598333333,6.941567
"CD300A",4.56333333333333,4.56333333333333,17.0469047619048,22.502614379085,6.56943666666667,6.55738666666667,2.3199,2.052759,99.2,152.7,-169.4,2.53931451612903,0.469630557294928,-16.65,-9.65,-11.85,3.869321125,3.9889572
"CD300A",4.56333333333333,4.56333333333333,17.0469047619048,22.502614379085,6.56943666666667,6.55738666666667,2.3199,2.052759,99.2,152.7,-169.4,2.53931451612903,0.469630557294928,-16.65,-9.65,-11.85,3.869321125,3.2935085
"CD300C",6.82666666666667,6.78,21.2957142857143,25.6411764705882,7.18146333333333,7.20769333333333,4.0035,4.00252,126.5,183.7,-223.1,2.45217391304348,0.384041965764771,-10.75,2,-5.55,2.683449075,3.6140347
"CD300C",6.82666666666667,6.78,21.2957142857143,25.6411764705882,7.18146333333333,7.20769333333333,4.0035,4.00252,126.5,183.7,-223.1,2.45217391304348,0.384041965764771,-10.75,2,-5.55,2.683449075,3.6140347
"CD33",7.88666666666667,8.33,17.7735714285714,23.5970588235294,6.97219333333333,7.01039333333333,5.4839,5.48762,141.6,277.2,-957.8,2.95762711864407,0.138901375528185,-2.55,-6.35,-2.9,7.769850525,5.9941134
"CD33",7.88666666666667,8.33,17.7735714285714,23.5970588235294,6.97219333333333,7.01039333333333,5.4839,5.48762,141.6,277.2,-957.8,2.95762711864407,0.138901375528185,-2.55,-6.35,-2.9,7.769850525,5.9941134
"CD37",3.79333333333333,3.91666666666667,18.3657142857143,23.2333333333333,7.07905333333333,7.15432666666667,3.6411,3.706272,113.75,181.15,-148.45,2.59252747252747,0.496010864029876,-10.225,-6.675,5.825,5.5040872875,3.487704
"CD37",3.79333333333333,3.91666666666667,18.3657142857143,23.2333333333333,7.07905333333333,7.15432666666667,3.6411,3.706272,113.75,181.15,-148.45,2.59252747252747,0.496010864029876,-10.225,-6.675,5.825,5.5040872875,9.002851
"CD38",6.04666666666667,6.12,18.46,19.6725490196078,6.27883333333333,6.41336666666667,3.2657,2.975039,117.8,138.7,-255.2,2.17741935483871,0.349145626115787,-5.25,4.75,-5.15,3.596595425,3.9961166
"CD38",6.04666666666667,6.12,18.46,19.6725490196078,6.27883333333333,6.41336666666667,3.2657,2.975039,117.8,138.7,-255.2,2.17741935483871,0.349145626115787,-5.25,4.75,-5.15,3.596595425,3.9961166
"CD38",6.04666666666667,6.12,18.46,19.6725490196078,6.27883333333333,6.41336666666667,3.2657,2.975039,117.8,138.7,-255.2,2.17741935483871,0.349145626115787,-5.25,4.75,-5.15,3.596595425,3.9961166
"CD3E",6.28333333333333,6.05666666666667,31.5242857142857,37.0460784313725,5.57425,5.66014666666667,5.3336,5.11142,123.3,161.4,-168.3,2.30900243309002,0.428328804347826,4.35,-4.55,11.2,3.859093475,4.6731496
"CD3E",6.28333333333333,6.05666666666667,31.5242857142857,37.0460784313725,5.57425,5.66014666666667,5.3336,5.11142,123.3,161.4,-168.3,2.30900243309002,0.428328804347826,4.35,-4.55,11.2,3.859093475,4.6731496
"CD3EAP",9.09666666666667,9.42666666666667,84.4664285714286,72.4686274509804,7.65839333333333,7.59684333333333,8.3491,8.059438,117.9,504.9,-865.2,5.2824427480916,0.12375936803727,48.95,39.3,250.4,11.41365625,11.6310005
"CD3EAP",9.09666666666667,9.42666666666667,84.4664285714286,72.4686274509804,7.65839333333333,7.59684333333333,8.3491,8.059438,117.9,504.9,-865.2,5.2824427480916,0.12375936803727,48.95,39.3,250.4,11.41365625,11.6310005
"CD3G",4.81333333333333,4.66666666666667,7.25285714285714,15.1450980392157,5.55731,5.59871,3.877,3.679091,181.3,328.5,-423.4,2.8119139547711,0.282129535435741,2.85,9.55,2.85,4.09830575,4.4926434
"CD4",6.74333333333333,6.66,289.665,369.208823529412,6.44826,6.41641333333333,11.9311,11.792356,114.6,186.6,-149.1,2.6282722513089,0.469583778014941,-5.9,-8.4,3.55,11.928318,11.318382
"CD40LG",5.65,5.69333333333333,7.62857142857143,11.6823529411765,4.19851666666667,4.20962,3.3128,3.400504,110.7,153.8,-178.2,2.38934056007227,0.405603735823883,-11.95,-14.5,-10.3,5.658882775,5.649491
"CD40LG",5.65,5.69333333333333,7.62857142857143,11.6823529411765,4.19851666666667,4.20962,3.3128,3.400504,110.7,153.8,-178.2,2.38934056007227,0.405603735823883,-11.95,-14.5,-10.3,5.658882775,5.649491
"CD40LG",5.65,5.69333333333333,7.62857142857143,11.6823529411765,4.19851666666667,4.20962,3.3128,3.400504,110.7,153.8,-178.2,2.38934056007227,0.405603735823883,-11.95,-14.5,-10.3,5.658882775,5.649491
"CD47",10.2933333333333,10.43,206.770765306122,220.310434173669,10.8203666666667,10.9697666666667,4.8767,4.993189,457.9,8907.6,-14230.35,20.4531557108539,0.104840535950179,136.075,43.2,-3.4,10.02921725,9.94831
"CD47",10.2933333333333,10.43,206.770765306122,220.310434173669,10.8203666666667,10.9697666666667,4.8767,4.993189,457.9,8907.6,-14230.35,20.4531557108539,0.104840535950179,136.075,43.2,-3.4,10.02921725,9.94831
"CD48",5.64666666666667,5.66333333333333,47.9164285714286,77.0480392156863,6.23790333333333,6.25287,2.3199,2.975039,119,121.5,-207.5,2.02100840336134,0.390064667842446,-13.85,-18.65,-5,7.753607875,8.875973
