"GENE_SYMBOL","UL_mean","nonUL_mean","gliomaMeans","gliomaMeans_CBD","sebumMeans","sebum_CBDtreated_Means","pancreaticMeans","DE_incr_ARHGFE10_pancr","DE_decr_ARHGFE10_pancr","FC_incr_ARHGFE10_pancr","FC_decr_ARHGFE10_pancr"
"CLSTN2",75.6507142857143,108.513725490196,8.02267333333333,7.7433,3.1009,2.912117,115.8,125.1,-159.8,2.08031088082902,0.481673694453454
"CLSTN3",50.7614285714286,51.1019607843137,8.41590333333333,8.55982666666667,4.4696,4.516667,329.8,4248.4,-3948.1,13.8817465130382,0.0582047183988932
"CLTA",1409.73814285714,1265.76490196078,10.5937333333333,10.4274333333333,13.0881,13.213923,2295.03333333333,13188.0333333333,-13291.9666666667,6.74633629141189,0.246648013557196
"CLTB",282.628214285714,266.45931372549,9.88038,9.78040666666667,4.2161,4.339804,1777.3,12204.25,-10544.7,7.86673606031621,0.480028994940679
"CLTC",2031.27214285714,2140.48660130719,12.1015666666667,12.0643666666667,13.0339,13.050459,298.2,4548.4,-3940.1,16.252850435949,0.0501663372064992
"CLTCL1",39.7242857142857,42.1823529411765,7.96118,8.0674,5.9819,6.041725,113.6,721.4,-687.95,7.35035211267606,0.157182235834609
"CLUL1",12.7457142857143,12.8607843137255,5.7686,5.60528,3.2249,3.026482,115.125,379.5,-190.775,4.29641693811075,0.402099819791585
"CMA1",21.1471428571429,25.2117647058824,5.23188666666667,5.12178666666667,3.4544,3.102988,99.1,189.1,-177,2.90817356205853,0.455049261083744
"CMAS",73.3471428571429,89.0794117647059,9.67163333333333,9.54599333333333,8.6358,8.905741,6238.3,12338.65,-13022.55,2.97788660372217,0.309245649815808
"CMPK1",423.95619047619,414.881699346405,10.5686,10.5383,8.8534,8.67102,3150.95,11340.85,-10405.5,4.59918437296688,0.324182140560762
"CMTM6",629.171785714286,798.860294117647,9.67344,9.71769333333333,8.975,8.984195,3995.4,9230.8,-11081.5,3.31035691044701,0.274101101147001
"CNGA1",29.2714285714286,21.2882352941176,3.74696333333333,3.61095666666667,4.048,4.00252,117.2,203.9,-2080.9,2.73976109215017,0.159979008558049
"CNGA3",9.09,5.65686274509804,6.86429666666667,6.66892666666667,2.8053,2.821748,116.666666666667,174.233333333333,-179.066666666667,2.49342857142857,0.428632205913635
"CNGB1",9.19928571428571,11.0408496732026,7.0068,7.12863,6.0706,5.252485,118.325,358.05,-490.45,4.02598774561589,0.204299330764551
"CNGB3",15.9442857142857,19.2245098039216,5.58647333333333,5.59097666666667,3.4544,3.154883,114.7,148.5,-203.9,2.29468177855275,0.368730650154799
"CNIH3",30.4778571428571,19.9892156862745,10.30431,9.34627,5.3766,5.846552,1381.4,7578.3,-5741.7,6.48595627624149,0.318411680911681
"CNIH4",310.611428571429,564.561437908497,11.3991333333333,11.1333666666667,13.3324,13.347488,4369.8,11751.3,-12226.4,3.68920774406151,0.278631651611609
"CNKSR1",29.7142857142857,30.9705882352941,6.13503333333333,6.21122666666667,5.6932,5.846552,150.9,140,-247.9,1.92776673293572,0.350026219192449
"CNN1",17676.9942857143,23023.1352941176,6.83716,6.70245333333333,3.757,3.490365,146.5,294.6,-193.4,3.01092150170648,0.401238390092879
"CNN2",319.303571428571,502.293137254902,7.23376333333333,7.26783,10.082,9.925875,3293.95,13142.2,-10866.8,4.98979948086644,0.371596107027821
"CNN3",1714.03285714286,1559.61568627451,11.724,11.7941666666667,11.1165,11.234152,4206.6,-2496.6,-10461.2,0.40650406504065,0.613801148865163
"CNNM1",20.4042857142857,21.1882352941176,5.95111,5.77860666666667,3.8263,3.741941,351.9,2367.3,-8258.4,7.72719522591645,0.16643283235594
"CNNM2",54.7052380952381,61.8047385620915,8.47546666666667,8.38674,4.8767,5.342776,194.433333333333,1674.56666666667,-3043.73333333333,9.61254928853077,0.121805783971455
"CNNM4",108.851428571429,105.317647058824,8.24544,8.02935333333333,9.9601,10.063683,647.2,7302.6,-4056.6,12.2833745364648,0.132537849627919
"CNOT1",277.252857142857,259.711111111111,11.2045333333333,11.2946,8.4622,8.690643,1159,10599.1,-10401.3,10.1450388265746,0.114511680174351
"CNOT2",323.690357142857,316.743300653595,10.6473666666667,10.7153666666667,7.8291,7.931045,1574.8,10100.4,-9064.3,7.41376682753366,0.188179554695757
"CNOT3",38.8830952380952,37.4428104575163,9.19339666666667,9.17611666666667,7.4776,7.760513,1579.7,13610.3,-11822,9.61574982591631,0.166361097791442
"CNOT4",65.3780714285714,64.0091176470588,10.4286666666667,10.3307333333333,3.757,3.923435,905.8,8682.5,-9173.03333333333,10.5854493265622,0.148218536138444
"CNOT6",153.50619047619,139.536928104575,10.01934,10.0946633333333,10.0403,9.503118,2313,11269.2,-11535.5,5.87211413748379,0.225446683363437
"CNOT7",473.856071428571,461.312254901961,11.5931333333333,11.5225333333333,10.7224,10.661198,4797.7,8789.93333333333,-8154.7,2.832113999069,0.424556905453562
"CNOT8",274.038095238095,246.384967320261,10.4661333333333,10.3834,8.7046,9.053687,903.7,7309.55,-7484.6,9.08846962487551,0.142637861119384
"CNP",542.396428571429,717.394117647059,11.1419,11.6317333333333,13.6429,13.342245,138.2,3342.3,-1784,25.184515195369,0.0856908569085691
"CNPY2",645.008452380952,574.511111111111,9.89652,9.94155333333333,13.2685,13.281401,202.5,6266.1,-7471,31.9437037037037,0.0554516031152018
"CNPY3",84.4296428571429,81.9452614379085,10.9782333333333,10.9877333333333,6.9703,6.981674,348.4,3624.4,-2059.75,11.4029850746269,0.185144891702107
"CNPY4",115.153571428571,97.6509803921569,7.87985666666667,8.12511,5.3669,5.234541,433,5798.85,-7813.45,14.3922632794457,0.140874030336517
"CNR1",12.785,20.4436274509804,7.03143333333333,7.11169666666667,3.0299,2.482512,111.5,183.1,-223.5,2.64215246636771,0.35572211011819
"CNR2",46.9528571428571,50.7009803921569,6.30541666666667,6.46299,4.1808,4.245898,101.4,144.1,-144,2.42110453648915,0.469417833456153
"CNTF",12.5785714285714,14.1529411764706,7.94235333333333,7.98488666666667,3.587,4.100013,171.4,922.3,-716.1,6.38098016336056,0.206273553535801
"CNTFR",33.8014285714286,30.6745098039216,10.8584666666667,10.8734533333333,2.8733,2.382856,147.166666666667,1380.06666666667,-184.633333333333,10.3775764439411,0.404216413896956
"CNTLN",76.2211904761904,93.8377450980392,8.82649,8.95271666666667,3.8998,2.669062,150,1821.4,-1231.7,13.1426666666667,0.0997661160649028
"CNTN1",32.8229761904762,71.2885620915033,9.48392666666667,10.9868333333333,2.3199,1.565233,122.95,155.05,-207,2.26108174054494,0.376318168122929
"CNTN2",11.6614285714286,14.243137254902,7.55461666666667,7.62809666666667,3.674,4.00252,118.6,209.8,-163.1,2.76897133220911,0.45542570951586
"CNTN5",9.58142857142857,9.65882352941176,4.66405666666667,4.65320666666667,3.366,3.490365,111.1,179.8,-173.55,2.61836183618362,0.430049261083744
"CNTN6",8.95857142857143,11.3686274509804,5.12530333333333,5.20104333333333,3.7842,3.641099,101.1,201.6,-211.1,2.99406528189911,0.380938416422287
"CNTNAP1",251.385714285714,235.176470588235,9.08097666666667,8.97640666666667,6.2155,6.112986,248.8,6324.5,-5454.2,26.4200160771704,0.0585656339000604
"CNTNAP2",10.1357142857143,9.68039215686274,6.87318,7.00931,4.0035,3.890546,104.9,170,-267.3,2.62059103908484,0.294164246105096
"COCH",124.892142857143,82.4771241830065,7.37095333333333,7.17878666666667,7.1399,7.271792,363.2,579.45,-3226.55,2.59540198237885,0.328200964010952
"COG2",138.88880952381,334.665359477124,8.42618,8.31495,9.5257,9.305653,1462.9,8521.3,-8100.7,6.82493676943058,0.204745589664549
"COG4",158.672857142857,138.272549019608,9.93374666666667,10.0809866666667,8.5545,8.593861,197.8,1765.4,-4035.7,9.92517694641051,0.147147083685545
"COG5",268.77,240.569607843137,11.5647666666667,11.3760666666667,8.7951,9.2816,170.166666666667,6059.03333333333,-7489.76666666667,36.6064642507346,0.0276902705416025
"COG7",127.088571428571,115.090196078431,9.21463333333333,9.09425,8.5236,8.306551,140.8,731.1,-1401.3,6.19247159090909,0.126371571072319
"COIL",104.032142857143,93.4950980392157,10.8092666666667,10.8998,6.171,6.326042,270.9,13400.9,-12752.1,50.468069398302,0.0224005887629079
"COL10A1",70.6142857142857,21.7627450980392,5.42443666666667,5.4295,5.6662,5.718527,378.6,-93.7,-231.2,0.752509244585314,0.357242146232972
"COL11A1",32.9840476190476,19.0098039215686,7.59822,7.83129666666667,3.4544,3.211379,140.225,162.375,-197.95,2.15796042075236,0.408442286141203
"COL14A1",363.046190476191,428.117647058823,6.01502,6.04905333333333,4.5165,4.28174,113.4,177.4,-190.4,2.56437389770723,0.379400260756193
"COL15A1",1587.25642857143,1443.96862745098,7.52565666666667,7.79785,3.1009,3.102988,164.7,92.7,-547.2,1.56284153005464,0.183649112337759
"COL16A1",1780.86428571429,1121.1137254902,7.85337666666667,7.98707,10.5681,10.562753,135.6,185.2,-625.8,2.36578171091445,0.167708471871259
"COL17A1",4.95214285714286,7.40196078431373,6.93688666666667,6.98587666666667,3.0299,3.490365,888.75,6526.7,-13490.5,8.34368495077356,0.158497827707413
"COL18A1",697.320714285714,1538.61470588235,8.40805,8.45648,6.4782,6.340135,644.65,4745.1,-3451.7,8.36073838517025,0.36230197219528
"COL1A2",6401.32309523809,6098.30424836601,7.32056666666667,7.44929333333333,3.3128,2.482512,3778.6,21019.5,-305.75,6.56277457259302,0.410090681072738
"COL21A1",280.775714285714,396.4,6.19622666666667,6.07883333333333,3.1484,3.211379,495.6,-231.9,-8.10000000000002,0.532082324455206,0.982904178978472
"COL2A1",25.6007142857143,11.3490196078431,7.31622333333333,7.46866333333333,2.6756,3.261144,118.5,188.05,-207.75,2.58691983122363,0.364581740327267
"COL3A1",8266.99428571429,5363.89395424837,6.66417,6.86065333333333,1.86,2.289684,2137.5,202.5,-7931,1.09473684210526,0.2020083109461
"COL4A1",3118.19428571429,1681.95588235294,7.16086666666667,7.18871,9.395,9.549446,331.2,5665,-3940.5,18.1044685990338,0.0481884057971015
"COL4A2",6787.89214285714,5642.22156862745,7.7933,7.65905666666667,14.1176,14.291955,149.8,873.6,-164.4,6.83177570093458,0.437371663244353
"COL4A3",10.5048979591837,16.5497198879552,6.26233333333333,6.39932,3.6971,3.769096,338.1,-67.5,-283.5,0.800354924578527,0.319000720634158
"COL4A3BP",189.907142857143,268.405392156863,9.14241333333333,9.20850666666667,9.1688,8.973337,747.95,6243.2,-7450.8,9.34708202419948,0.0986044992348034
"COL4A4",17.2766666666667,55.4372549019608,6.51826333333333,6.58040333333333,3.6197,3.858474,285.7,16.9,-1030.8,1.05915295764788,0.127032520325203
"COL4A5",1121.09642857143,778.775816993464,6.91751,7.11841333333333,8.5236,8.183802,114.25,179.2,-11540.25,2.56849015317287,0.039557073958329
"COL4A6",897.845714285714,547.161111111111,6.26812333333333,6.40443,7.9391,7.314679,107.333333333333,168.066666666667,-4111.86666666667,2.56583850931677,0.169381392624115
"COL5A1",1319.73595238095,953.365359477124,7.00551333333333,7.02670666666667,6.787,6.778249,587.8,4622.1,-4758,8.86338890779177,0.0671319896478708
"COL5A2",1667.08404761905,791.81862745098,8.12436666666667,8.18702666666667,3.9799,3.641099,3373.9,13020,-13133.4,4.85903553750852,0.140287369489085
"COL5A3",68.8,83.1617647058823,7.73237,7.76735,3.0299,3.102988,234.8,2673.5,-418.4,12.3862862010221,0.257497781721384
"COL6A1",1871.19767857143,2660.70490196078,10.1983533333333,10.2331466666667,11.1067,11.273548,686.7,8759,-9039.8,13.7552060579584,0.0578340125277497
"COL6A2",2172.17714285714,2168.21568627451,9.10503666666667,8.76043666666667,4.7111,4.880156,135.766666666667,881.2,-555,7.49054750797938,0.191826036307155
"COL7A1",126.247857142857,93.8274509803922,7.49607,7.54755666666667,8.5205,8.677702,123.4,419,-4089.6,4.39546191247974,0.110202127891038
"COL8A1",46.1864285714286,56.4032679738562,5.85655333333333,5.75147,6.7465,6.584795,308.533333333333,-12.3666666666667,-2303.73333333333,0.959917891097666,0.0816291276327154
"COL8A2",119.388571428571,109.46862745098,7.34756333333333,7.36874,5.1884,4.824736,144.6,263.75,-296.4,2.82399723374827,0.322746486918771
"COL9A1",8.73142857142857,7.3656862745098,6.71441,6.82858666666667,4.6331,4.689818,108.5,172.75,-172.45,2.59216589861751,0.427884216637638
"COL9A2",54.1828571428571,33.9323529411765,8.04731333333333,8.20643,5.4925,5.436087,201.9,108.4,-602.2,1.53689945517583,0.218632412092903
"COL9A3",69.9785714285714,45.7019607843137,8.95193,9.34027,11.2885,11.611034,114,178.5,-775,2.56578947368421,0.180414551607445
"COLEC10",11.2371428571429,14.2941176470588,5.43140666666667,5.33596333333333,3.366,4.073103,119.2,565.4,-239.5,5.74328859060403,0.347411444141689
"COLEC11",44.5557142857143,40.0980392156863,7.13166666666667,7.16879333333333,3.2249,3.211379,129.966666666667,510.266666666667,-415.6,4.92613490638625,0.289734533439672
"COLEC12",1081.98571428571,429.805882352941,7.14015666666667,6.94801,2.5009,3.211379,115.6,160.6,-137.9,2.38927335640138,0.462482946793997
"COMMD10",197.960476190476,254.107843137255,8.77101,8.76103,9.9743,9.855791,962.4,6534.75,-3835.9,7.79005610972569,0.161166874412299
"COMMD3",745.124285714286,722.586274509804,9.03332,8.80604333333333,12.4648,12.536777,2235.5,17305.4,-21341.1,8.74117647058824,0.249831273463534
"COMMD4",285.121904761905,303.930718954248,9.58721,9.67223666666667,9.6193,9.695193,1225.4,11815.2,-11031.6,10.6419128447854,0.320429736589212
"COMMD8",332.734285714286,448.421568627451,8.68494333333333,8.69595,10.6272,10.133723,2051.85,4677.2,-4175.1,3.27950386236811,0.446541130619793
"COMP",467.716428571429,83.0852941176471,6.93619666666667,7.01179666666667,5.5212,5.537595,156.2,101,-180.2,1.64660691421255,0.431007262393432
"COPA",234.909880952381,219.964705882353,12.0091666666667,11.7613666666667,5.9901,6.211887,2218.2,18400.1,-20758.5,9.29505905689298,0.128497178746557
"COPB1",987.909047619048,899.049019607843,11.1033666666667,11.005,9.9464,10.041635,8104.5,17339.2,-14417.2,3.13945339009192,0.478338899522743
"COPB2",906.888571428571,814.603921568627,10.5782666666667,10.4711666666667,12.9892,13.175835,13355.8,17916.7,-14875.2,2.34149208583537,0.512871481669477
"COPS2",702.847857142857,783.869607843137,11.8270666666667,11.6512,9.9761,9.762412,822.65,4965.25,-4634.75,7.0356773840637,0.176359258239073
"COPS3",544.512857142857,496.31568627451,11.2369666666667,11.1110666666667,12.195,12.127599,5070.8,10038.9,-9567,2.97974678551708,0.298128489365917
"COPS4",510.613571428571,629.775490196078,9.75827666666667,9.80058333333333,11.1133,11.048136,2696.1,12264,-9470,5.54879270056749,0.411757398066937
"COPS5",615.305714285714,744.276470588235,8.25361666666667,8.12429666666667,12.5148,11.944252,2155.8,24570.5,-29305.2,12.3973930791354,0.160379223502918
"COPS6",774.519285714286,948.167647058823,12.1484666666667,12.2766,12.8819,12.755016,3934.6,13628.4,-12582.5,4.46373201850252,0.311280063932039
"COPS7A",297.77,255.26862745098,11.2504333333333,11.2343666666667,8.9418,8.976859,477.8,7757.4,-8310.7,17.2356634575136,0.0869068415790457
"COPS8",429.666547619048,349.769444444444,9.17747,8.98096,9.9738,10.255414,1138.96666666667,7458.86666666666,-8767.3,7.54880154526032,0.227303307079212
"COPZ1",690.407142857143,547.61862745098,11.4915333333333,11.2313,9.029,9.126644,4987.7,9217.2,-6312.5,2.84798604567235,0.531359040223314
"COPZ2",258.718571428571,332.228431372549,8.58633,8.55839,5.6487,5.988409,174.3,4680.3,-5743.8,27.8519793459553,0.0763367371552625
"COQ10B",146.352142857143,163.442156862745,10.5289666666667,10.1955,6.4062,6.440938,1433.7,8990.9,-9667.4,7.27111669107903,0.149901953025387
"COQ2",55.7707142857143,60.5686274509804,8.94034,9.09307666666667,8.1292,8.096104,1078,8437.4,-8747.2,8.82690166975881,0.183816668532826
"COQ3",104.037142857143,98.9372549019608,7.21407,7.21126,7.6008,7.446839,224.2,1980.6,-1544.9,9.83407671721677,0.0985529233282764
"COQ4",106.011428571429,86.4872549019608,9.30628,9.275,8.7859,9.004587,192.2,647,-470,4.36628511966701,0.391585760517799
"COQ6",88.1228571428571,80.1254901960784,8.16167,8.05616333333333,8.1663,8.611511,508.45,5886.3,-8406.3,12.5769495525617,0.122213288502302
"COQ7",105.150952380952,104.274509803922,8.43386333333333,8.59823666666667,8.0603,8.122248,350.2,1573.3,-2544.2,5.49257567104512,0.210905030705291
"COQ9",214.009285714286,149.844117647059,10.2672,10.3209566666667,11.0251,10.968362,529.5,13517.6,-16166.1,26.5289896128423,0.106549132309053
"CORIN",42.4928571428571,61.1529411764706,6.01587333333333,5.83470333333333,3.6197,3.368842,114,147.8,-190.1,2.29649122807018,0.382190445238869
"CORO1A",70.5357142857143,62.9803921568627,8.04390333333333,8.52891,9.1523,9.045556,131.3,395.9,-483,4.01523229246002,0.257950530035336
"CORO1B",170.764285714286,170.46568627451,8.67471,8.72965,7.7964,7.919582,496.85,4712.05,-7620.4,10.4838482439368,0.176275381979538
"CORO1C",1182.23285714286,1161.35588235294,11.9829666666667,12.0342,7.6167,7.634624,244.5,10750.3,-9632.7,44.9685071574642,0.025858581772582
"CORO2A",15.705,24.5607843137255,7.89670666666667,7.74923666666667,10.0722,10.677983,235.933333333333,2541.66666666667,-4025.36666666667,11.7728171799943,0.115627975100696
"CORO2B",71.0857142857143,82.7156862745098,10.59563,11.0015,4.064,4.100013,124.25,391.4,-281.5,4.15010060362173,0.437393824322974
"CORO7",38.8285714285714,38.456862745098,9.15589666666667,9.14184333333333,7.2331,7.211241,126.6,406.9,-756.2,4.21406003159558,0.165526373868903
"COTL1",371.033571428571,344.21045751634,9.61451,9.78639333333333,7.4035,7.512768,228.5,2508.6,-2824.7,11.9785557986871,0.129388195407613
"COX10",133.775714285714,121.137254901961,9.79941333333333,9.58347666666667,6.866,6.868074,342.9,5919.6,-6275.6,18.2633420822397,0.0501301689168735
"COX11",235.737238095238,235.413202614379,9.55443333333333,9.49984,8.4887,8.316435,390.2,2916.6,-3394.9,8.47462839569452,0.123806328395189
"COX15",114.914285714286,119.125980392157,9.77367333333333,9.64893,5.6556,5.701816,1726.8,8433.8,-9760.5,5.88406300671763,0.273055653825386
"COX4I1",1759.2394047619,1770.23774509804,9.76256666666667,9.71263333333333,13.192,13.299847,10080.3,28466,-23197.2,3.82392389115403,0.417384140889501
"COX5A",538.282142857143,518.961764705882,11.1315666666667,10.9981333333333,11.6874,12.039222,3433.9,9273.1,-8266.9,3.7004572060922,0.375007560179025
"COX5B",1970.93785714286,2050.90490196078,11.4822666666667,11.3561333333333,13.6544,13.677774,4136.5,18701.1,-16837.5,5.52099601112051,0.178169447183202
"COX6A1",2120.88785714286,2357.67745098039,12.7227333333333,12.8412,15.7944,15.776887,2217.4,23170.5,-20151.2,11.4494001984306,0.202636879112704
"COX6B1",2007.30714285714,1579.46078431373,11.2440666666667,11.3491666666667,13.304,13.096975,13255.9,14655.2,-13799.7,2.10556054285262,0.478877068959657
"COX6C",4663.11285714286,4368.81764705882,10.53543,10.6525666666667,14.6468,14.63835,3049.1,5902,-5930.2,2.93565314355056,0.428216055691613
"COX7A1",1111.40428571429,1947.42745098039,6.42790333333333,6.37368,3.6971,3.706272,115.7,164,-786.6,2.41745894554883,0.165942105821228
"COX7A2",3223.35,3446.07254901961,10.4048033333333,10.5048333333333,14.7623,14.597789,18760.9,15757.6,-13836.5,1.83991706154822,0.607529733455491
"COX7A2L",1082.97714285714,1128.95588235294,10.3591666666667,10.0696533333333,8.4471,8.777306,996.3,20719.8,-18691.8,21.7967479674797,0.055330375102342
"COX7B",1224.99285714286,1111.93921568627,8.75399,8.83478,12.7693,12.582136,948.1,12877.7,-12228.9,14.5826389621348,0.15313499813022
"COX7C",3232.28904761905,3860.03660130719,9.29753666666667,9.55633,15.6052,15.340779,18406.3,15186.8,-14760.2,1.82508706258183,0.556919733314922
"COX8A",2290.46285714286,2368.28823529412,11.6326333333333,11.7857333333333,15.4594,15.61976,7304.1,11930.2,-9294.5,2.63335660793253,0.608377258956824
"CP",13.8275,32.0995098039216,4.65099666666667,4.48382333333333,3.4231,2.975039,483,-171.5,-527.8,0.644927536231884,0.232737316470417
"CPA1",7.20285714285714,6.23529411764706,6.61190333333333,6.59857333333333,3.366,3.211379,102.7,228.8,-186.5,3.22784810126582,0.405861739407455
"CPA2",45.8757142857143,51.2176470588235,5.10311333333333,5.26599,4.0863,3.945592,108.3,171.9,-549.4,2.58725761772853,0.204575068770812
"CPA3",303.53,566.68431372549,4.49336,4.60324666666667,3.8493,3.706272,221.7,85,-165.6,1.38340099233198,0.461112918971689
"CPA4",41.2342857142857,41.2058823529412,5.59139,5.56066666666667,3.877,3.313889,111.9,334.9,-21042.4,3.99285075960679,0.0143982613420266
"CPB1",17.8571428571429,19.5705882352941,5.87383333333333,6.11409333333333,3.6411,3.313889,116.5,181.7,-179.9,2.55965665236051,0.43498743718593
"CPB2",9.19428571428571,9.90392156862745,4.90396333333333,4.77875,2.8733,2.669062,109.366666666667,190.666666666667,-185.166666666667,2.74337092349893,0.406960606384114
"CPD",121.529142857143,157.209215686275,10.8601,10.9068333333333,6.6276,6.872136,6882.9,1913,-2500.6,1.27793517267431,0.676377331141855
"CPE",576.547142857143,1718.35882352941,10.3643333333333,10.7683333333333,9.8405,9.916859,4531.3,-160.400000000001,-2203.5,0.964601769911504,0.229329882484611
"CPEB3",20.8317857142857,28.1916666666667,6.70275,6.70881666666667,3.7327,3.679091,179.25,2537.95,-4759.75,15.1587168758717,0.0586589140387829
"CPLX2",31.7128571428571,32.8607843137255,7.01626666666667,6.99765666666667,9.6824,9.416398,111.25,137.9,-192.65,2.23955056179775,0.401336233685519
"CPLX3",15.6364285714286,13.5823529411765,6.45185,6.47305,3.8075,3.211379,108.6,202.7,-191.8,2.86648250460405,0.392653578214059
"CPM",33.5140476190476,59.0983660130719,9.38336666666667,10.1023133333333,3.8075,3.61357,249.375,56.8,-549.775,1.2277694235589,0.23255976269412
"CPN1",29.3071428571429,32.6392156862745,5.66007,5.69961333333333,3.9433,4.022212,101.2,194.1,-188.3,2.91798418972332,0.395893487327559
"CPN2",10.6421428571429,11.7196078431373,6.88575333333333,6.83854666666667,4.4262,4.553233,125.45,204.95,-210.6,2.63371861299322,0.381316098707403
"CPNE3",416.317142857143,426.1,11.8695666666667,11.9708666666667,7.7566,7.386556,5919,9281.8,-10673,2.56813650954553,0.347420682233676
"CPNE6",17.5707142857143,20.406862745098,6.73422333333333,6.72635,3.3128,3.026482,120.2,155.5,-130.7,2.2936772046589,0.502663622526636
"CPNE7",50.14,51.5823529411765,7.10830666666667,6.99559,6.9977,6.939755,412.9,5223.9,-445.3,13.6517316541535,0.229184697940107
"CPOX",174.89,137.962745098039,8.16995,8.27091666666667,7.5587,7.111402,154,2986.5,-3418.9,20.3928571428571,0.0619014954040335
"CPSF1",34.5985714285714,42.6882352941176,9.04647666666667,9.19991333333333,8.2974,8.120045,1998.9,12517,-10087.3,7.26194406923808,0.311075597079654
"CPSF4",292.285714285714,252.817647058824,11.0964333333333,10.9669333333333,9.8301,9.973539,7265.75,7139.35,-5132.3,1.98260331005058,0.616693615543465
"CPSF6",240.018333333333,199.692810457516,9.85469,10.0127466666667,9.8335,9.295733,1241.6,9563.1,-3468.4,8.70223904639175,0.161067169774811
"CPT1A",92.8103571428571,131.907352941176,9.39028333333333,9.15249,8.6905,8.422629,363.066666666667,2924.73333333333,-6504.4,9.05563716489166,0.183800831541698
"CPT2",76.045,80.1980392156863,8.51396,8.46758333333333,9.5544,9.217886,301.9,12456,-11689.8,42.2586949320967,0.0195999496792049
"CPVL",163.36,199.576470588235,6.89921,6.60508,7.4003,7.499913,245.9,36.15,-14101.4,1.1470109800732,0.294654915417013
"CR1",19.011619047619,20.7481699346405,4.71965666666667,4.66992666666667,3.1907,2.593155,108.166666666667,185.1,-190.333333333333,2.71124807395994,0.40071368597817
"CRABP1",37.6585714285714,18.9539215686275,7.53685333333333,7.70969,7.0674,6.28942,112.6,164.5,-197,2.46092362344583,0.379722921914358
"CRABP2",1119.90428571429,384.139215686274,7.05333333333333,6.79755333333333,11.6858,11.27785,336.5,1052.7,-8466.2,4.12838038632987,0.0222319747768141
"CRADD",227.207142857143,240.239215686275,8.01906,8.01223666666667,9.6478,9.667134,137.6,1032.9,-4457.2,8.50654069767442,0.045873916300974
"CRAT",142.264285714286,142.137254901961,10.4266,10.4856666666667,5.9691,5.943098,572.4,8467.65,-7250.5,15.7932389937107,0.133927398258418
"CRB1",12.0235714285714,14.1480392156863,6.5897,7.02443666666667,3.1484,3.102988,106.7,181.4,-231.9,2.70009372071228,0.363786008230453
"CRBN",450.797857142857,462.845098039216,9.90812666666667,9.78776,7.2536,7.412678,574.15,9166.9,-11717.35,16.9660367499782,0.0803213324228653
"CRCP",88.0895238095238,82.9830065359477,10.3228666666667,10.2710666666667,6.2316,6.086622,281.675,2412.175,-2346.15,9.5636815478832,0.127695568114218
"CRCT1",17.5142857142857,11.6245098039216,6.02049,5.91004,6.2193,6.958497,113.4,148.3,-460.1,2.30776014109347,0.196752793296089
"CREB1",129.042363945578,116.565616246499,11.3702,11.3096666666667,4.5165,5.576236,170.875,1513.45,-1919.6,9.85705925384053,0.113594384927965
"CREB3",330.644285714286,292.405882352941,11.0433333333333,10.8033333333333,8.7398,8.774985,114.7,179.4,-333.5,2.5640802092415,0.308951512639867
"CREB3L1",184.156428571429,228.445098039216,8.03441333333333,8.18773333333333,9.9188,9.617073,219.1,4701.4,-2446.7,22.4577818347786,0.111002107404985
"CREBBP",187.606428571429,200.90114379085,10.33499,10.2677133333333,5.5677,5.48762,480.85,5037.8,-5682.2,11.476863886867,0.0823690903952521
"CREBL2",253.905,282.283006535948,9.23892,9.32857333333333,7.3306,7.707344,129.5,474.8,-470.7,4.66640926640927,0.236743959785957
"CREBZF",114.083214285714,105.532516339869,8.56074666666667,8.64785666666667,8.1704,8.473222,299.9,2503.2,-4145.9,9.34678226075359,0.0602701845051906
"CREG1",766.19,1029.77254901961,10.5932333333333,10.5023666666667,10.0535,10.462399,2747.2,13061.3,-11410.3,5.7544044845661,0.289463032499517
"CRELD1",237.185714285714,283.311764705882,8.13434666666667,8.17325,8.1915,8.190851,628,3818.825,-3292.175,7.08093152866242,0.327310714030302
"CRELD2",539.512857142857,426.143137254902,8.39728666666667,8.32853666666667,11.6245,11.507387,402.1,4044.2,-3692.8,11.0576970902761,0.192848243754235
"CREM",123.24419047619,126.560751633987,7.54837,7.32587666666667,5.6624,5.766384,166.8,2669.1,-3031.4,17.0017985611511,0.050670174120005
"CRH",11.6071428571429,10.3598039215686,5.13647333333333,5.24414,2.3199,3.026482,105.6,736,-516.3,7.96969696969697,0.188462747563659
"CRHBP",18.0085714285714,38.5764705882353,6.07043666666667,5.98782,2.9373,2.482512,102.15,180.05,-203.15,2.76260401370534,0.391766467065868
"CRHR1",72.7833333333333,61.8660130718954,6.78972,6.84468,8.8212,9.020643,125.85,312.95,-356.8,3.48669050456893,0.292975329436243
"CRHR2",84.0528571428571,158.248039215686,6.60185,6.43296,3.6971,3.641099,109.7,164.75,-157.7,2.50182315405652,0.485313315926893
"CRIP1",201.312857142857,611.664705882353,7.62387,7.68310666666667,11.7074,11.713344,505.8,122.3,-4300,1.24179517595888,0.588748936007422
"CRIP2",403.398571428571,537.029411764706,10.524,10.9098,8.5195,8.878486,370.7,1764.7,-7363.4,5.76045319665498,0.218314419473667
"CRIPT",140.462857142857,181.501307189542,10.1402066666667,10.04356,10.1205,9.982288,1173.6,8854.4,-8624.5,8.54464894342195,0.152224985500978
